l1,l2,l3,Actual pose x,Actual pose y,Actual pose z,Actual pose roll,Actual pose pitch,Actual pose yaw,IMU roll,IMU pitch,IMU yaw,Pot 1 distance,Pot 2 distance,Pot 3 distance,Pot 4 distance,Pot 5 distance,Pot 6 distance,Estimated pose x,Estimated pose y,Estimated pose z,Estimated pose roll,Estimated pose pitch,Estimated pose yaw
-70.0,-38.888888888888886,23.33333333333333,21.31877046154733,18.462596797149303,117.00095856366512,-3.318657424500464,20.145777211293186,-18.524196058299697,-3.18346626585609,20.110257345952174,-18.573583135160316,133.83409800600475,148.22554499608628,192.55707813277044,147.36572930334142,191.79145662305524,114.26375450378661,22,18,116,-3,20,-18
-70.0,-38.888888888888886,38.888888888888886,24.82394964841862,23.886856686440325,120.18812471686029,-4.708199587242101,22.44043273969515,-23.41609301717771,-4.769742703869775,22.491120862534913,-23.433189459190878,134.23765811437468,151.2162457168398,202.8110368366135,148.60794395943222,206.16863740844718,111.0519166730733,23,27,120,-5,22,-24
-70.0,-38.888888888888886,54.44444444444444,28.462235238066555,29.578822517585124,122.90682162005187,-6.333117776616331,24.624758459293297,-28.4466443679437,-6.316332733895398,24.636141124121174,-28.469683551621095,137.66246356501614,155.8429639996759,213.13587902993316,155.09657349063113,218.54068818037047,107.11588799131627,29,28,122,-7,24,-28
-70.0,-38.888888888888886,70.0,32.2136442633648,35.50633453888027,125.13013352142372,-8.197021610052898,26.67799015468054,-33.62985992896218,-8.030623027749508,26.752850691033665,-33.60681368437558,134.46980470659167,160.0739454877028,222.71036751844773,158.56543731053483,230.46502391863964,103.02500243748706,32,34,125,-9,27,-33
-70.0,-23.333333333333336,-70.0,6.368668700800185,-11.030857766359588,94.4141035246984,0.8948849211485619,7.613951070937786,13.387412315740837,1.013294647253389,7.524727994713545,13.155076580570027,113.73015271250476,161.3081410471358,117.24315196939204,162.31417208582414,121.32336248975673,133.3850089733867,7,-12,93,1,8,13
-70.0,-23.333333333333336,-54.44444444444444,8.964286175956772,-7.763299555172239,99.80402126850726,0.8021711196212248,10.203039712066575,8.967256745453929,0.8929274744566752,10.256632785044417,8.991952542925471,117.89570843842284,158.67285097113847,132.99158609489714,160.3734943048068,131.9392021470507,130.74808556616387,11,-6,100,1,11,9
-70.0,-23.333333333333336,-38.888888888888886,11.78210407317846,-4.081440574961874,104.94099295144514,0.5059781443588338,12.792520226724982,4.511253661327505,0.520309872921895,12.869923986503562,4.504054680482086,121.50365371373321,156.3591734892928,145.35362830863886,156.42603161942975,144.77216922272595,127.41576826801273,12,-2,105,1,14,4
-70.0,-23.333333333333336,-23.333333333333336,14.810857443721375,0.0,109.78384130778885,0.0,15.366684160596787,0.0,0.11240996800877634,15.472874316649808,0.051714719326125216,126.47102157032555,155.36629471925585,156.99976014493322,156.30635597940997,155.36467038444323,126.67604424005962,14,0,110,0,14,0
-70.0,-23.333333333333336,-7.777777777777779,18.03751394650061,4.463127228224479,114.29286662441494,-0.7230734711530649,17.909163829758135,-4.586456270552277,-0.71413016071532,17.969796502147602,-4.7432370883537,127.62059988002027,155.60286952737354,167.63038526256196,158.14055273245307,168.55482180605568,122.23133940117067,18,3,114,-1,19,-4
-70.0,-23.333333333333336,7.7777777777777715,21.44734822727196,9.286974204314305,118.43016731869035,-1.671406666911259,20.402746560907204,-9.268405040802174,-1.6839398164976174,20.553488827485538,-9.162363018694393,130.17029084279866,155.53114883451815,182.1332476987413,157.8177399626589,179.14971583687145,118.19343130896192,24,8,117,-2,21,-9
-70.0,-23.333333333333336,23.33333333333333,25.024030172226077,14.447630556144034,122.15994912756297,-2.853723748050223,22.829198040778547,-14.066150797315778,-2.968759358921725,22.73304856055278,-14.282831037080213,132.1971403872965,157.855633341056,193.3076571250454,159.1354425348145,190.08494143617594,118.75186814440261,28,14,121,-2,22,-13
-70.0,-23.333333333333336,38.888888888888886,28.749726448388287,19.918394764926106,125.44882040963623,-4.278830652681017,25.16911131837021,-18.999530193140973,-4.421805436007305,25.154875415097585,-19.120932582308395,131.85323662646667,161.04615116102315,205.94023721038104,160.6409445561766,206.01182724370247,116.4159697359221,31,21,123,-5,25,-19
-70.0,-23.333333333333336,54.44444444444444,32.605214635044035,25.669949245265727,128.26607115987812,-5.954910415816048,27.40180466195817,-24.0872208369257,-5.999849945573257,27.237068791162965,-24.043836705840526,132.2241982470295,163.7072886174023,213.36871928345377,164.25884752616017,215.85527347097135,110.32248101876078,34,27,126,-7,28,-24
-70.0,-23.333333333333336,70.0,36.570009147253344,31.67055693815071,130.58393345386528,-7.888552347018603,29.505299429319606,-29.345796840772955,-7.95556570630347,29.623522609058448,-29.439669133192524,132.0681758095813,168.7126364471206,222.69118025047402,165.94772649941132,225.97107466245097,108.4892606703354,36,32,128,-8,29,-29
-70.0,-7.777777777777779,-70.0,8.910630847863956,-15.43366535599094,98.60735596217502,1.594277824213844,10.079417870294204,17.931717012247795,1.6541695540194714,10.131925686557285,18.11880685893164,109.31412062375199,173.49931261772113,118.44982233439555,171.19558500772663,122.85099696514011,137.3418226306801,7,-15,98,1,10,18
-70.0,-7.777777777777779,-54.44444444444444,11.735052294584136,-12.195424082218494,104.10114603370276,1.5114072921971335,12.688426767653672,13.531513055806593,1.5975161413759684,12.804909483814297,13.446556553451687,114.80416528407096,170.93680504247462,133.71643149289113,171.69435039120197,133.36764868882787,133.43875000632687,13,-12,104,2,13,13
-70.0,-7.777777777777779,-38.888888888888886,14.78125234046638,-8.533960017728049,109.34353878249183,1.2237298613518572,15.303542109386285,9.089872147083398,1.0670185081112695,15.345843069471837,8.982016054276372,119.32114805773494,169.62029260288182,144.56433205816666,168.47744460067915,144.29970062236384,129.4330349338319,14,-10,109,1,15,9
-70.0,-7.777777777777779,-23.333333333333336,18.037513946500667,-4.463127228224479,114.29286662441497,0.7230734711530649,17.909163829758135,4.586456270552277,0.5953104779231249,17.99804529626006,4.53553153688121,120.15359786573163,167.4209769550065,157.55321925921743,169.870238514592,156.18205955522797,126.06036634237219,20,-4,112,1,19,4
-70.0,-7.777777777777779,-7.777777777777779,21.490344986024866,0.0,118.90887042497575,0.0,20.48891221412906,0.0,0.06558067139793686,20.53057860323572,0.11987820170666202,127.13156992848201,167.47015293553028,168.67214840725998,168.80361732258115,168.09202699286283,125.61209189416185,22,0,119,0,20,0
-70.0,-7.777777777777779,7.7777777777777715,25.124552659190954,4.835222413684271,123.15302355021224,-0.9560958341008711,23.025412735201172,-4.69151840628468,-1.0217268979269412,23.073325074898822,-4.527451292078846,129.68719487274282,167.88092454727487,181.31946348036246,169.12027877218827,178.90095188692482,124.22515634245882,25,2,124,-1,23,-5
-70.0,-7.777777777777779,23.33333333333333,28.923331876184648,10.019336066745652,126.9888452703195,-2.1567322429709512,25.500080062893815,-9.510582269746532,-2.1672543296909477,25.473330766266052,-9.489474119698341,129.01470885213328,169.55476131031455,190.79678108648542,170.9275753139934,190.34025058838873,122.59342134346714,28,12,127,-2,26,-9
-70.0,-7.777777777777779,38.888888888888886,32.86836703509559,15.526276818165698,130.38220098754326,-3.613877594209558,27.8929179037865,-14.479657606954339,-3.7333545056153667,27.969462470788386,-14.530777737016406,129.0183505647564,173.08879154413643,203.42417252764847,170.67379994352112,203.12080339996456,118.0761942207159,32,15,130,-3,28,-14
-70.0,-7.777777777777779,54.44444444444444,36.939946511160514,21.327288062068902,133.30158685108356,-5.339215208359055,30.182359765512096,-19.620460262841323,-5.336195575630724,30.259258724199725,-19.766078868624298,131.90191400182232,172.52790957609474,214.18513712857774,173.86863052079923,216.8470088080078,116.35424966750045,36,24,132,-6,29,-20
-70.0,-7.777777777777779,70.0,41.11708906976591,27.391110510834423,135.71839643259807,-7.343068835190891,32.34518667430175,-24.952897429690182,-7.375521561375255,32.37481590223425,-24.943636335175125,131.1079001554044,179.55399792589498,224.8152626402365,178.9031740168254,226.7985476847627,114.08566727606122,41,30,135,-8,32,-25
-70.0,7.7777777777777715,-70.0,11.641399507023593,-20.16349541737216,102.43352750477702,2.497399553819877,12.481862277437715,22.54514149418134,2.412904320778628,12.501951904915392,22.34335848167385,108.52553411880895,184.70674313896396,122.49077821696721,182.97254130727816,124.86507999348729,140.68432531279927,11,-17,103,2,11,22
-70.0,7.7777777777777715,-54.44444444444444,14.69272085332804,-16.965692679593957,108.02896802650197,2.4311715747224287,15.115137579255045,18.17313283086464,2.348752262306001,15.05094771045269,17.978337257709928,111.63060919404832,183.78813812802989,132.0241778236847,181.1273067568352,136.40118394833144,134.44112220039764,13,-18,108,2,15,18
-70.0,7.7777777777777715,-38.888888888888886,17.96542355317976,-13.33586844582939,113.3752211526487,2.159202313473895,17.76056168490831,13.754687802699072,2.248942473515626,17.81126962235632,13.683739143344285,117.07363893320023,181.88098424822493,146.19477845795004,183.84236485972835,146.65604712436956,133.6721248973985,19,-13,114,2,18,14
-70.0,7.7777777777777715,-23.333333333333336,21.44734822727196,-9.286974204314305,118.43016731869035,1.671406666911259,20.402746560907204,9.268405040802174,1.8247000729102165,20.326067523176985,9.246148073610268,119.81292052174322,180.91497284759325,156.32291788506748,179.33402322804406,157.2771882170971,129.6706231121631,19,-11,119,2,21,9
-70.0,7.7777777777777715,-7.777777777777779,25.124552659190954,-4.835222413684271,123.15302355021224,0.9560958341008711,23.025412735201172,4.69151840628468,0.8229776262908229,23.00791868716224,4.7415847927069485,123.79306297232958,178.88121138451592,171.42134155763753,181.15258620560323,167.18553751503035,128.93299177384415,27,-3,123,1,23,5
-70.0,7.7777777777777715,7.7777777777777715,28.98138618531749,0.0,127.50467060035182,0.0,25.611140267661316,0.0,-0.10035952875735597,25.55892077643786,-0.029082772512715235,124.92330911517426,180.107315472059,180.9058553679552,180.92774091693144,179.59771704101013,127.01888634646194,28,0,127,1,26,0
-70.0,7.7777777777777715,23.33333333333333,33.000578144095954,5.196243456792843,131.44797019885706,-1.2115489263005754,28.141105921270736,-4.831207430920024,-1.1672016307596558,27.97389165289929,-4.9195233405975705,129.9087299637991,181.5398265213177,192.88729274764697,181.928281543221,189.56841635042056,125.7040605506948,34,2,132,0,27,-4
-70.0,7.7777777777777715,38.888888888888886,37.163339824533125,10.72813212583987,134.94806985752732,-2.6942051114612835,30.594821989062925,-9.827752723817888,-2.7891806661865655,30.535531211953195,-9.760514831360222,130.34164416290395,183.01053902681366,205.3610412048937,182.462253606416,202.26522685034755,121.115835992444,37,6,135,-2,31,-10
-70.0,7.7777777777777715,54.44444444444444,41.44947924366531,16.567523999376903,137.9726927611662,-4.463877215434762,32.949902441689225,-15.015137785864324,-4.367681701041359,33.16400316051639,-14.83048619964586,129.29199475134382,185.1984339864116,215.64200248204676,185.41777786466199,215.48585884444324,120.93579282088442,41,17,139,-4,34,-15
-70.0,7.7777777777777715,70.0,45.837527977272856,22.683693528570416,140.49241037746333,-6.535572390325608,35.18189643958966,-20.41756885710141,-6.461233694557808,35.066772831336635,-20.3479117385022,132.65571938679213,187.64301421917366,225.77043891149842,187.66243041703086,223.98484224870597,118.48006107731166,46,18,139,-6,34,-20
-70.0,23.33333333333333,-70.0,14.54611080794075,-25.19460297188013,105.85903104481069,3.606441463715145,14.804506388235527,27.243515958724984,3.5523826577141153,14.621585289860697,27.105386720502054,104.2217253842064,199.5916801866394,124.11394800960014,194.20042005371425,129.6852252861343,140.46248384778718,13,-25,107,3,15,27
-70.0,23.33333333333333,-54.44444444444444,17.821933847843468,-22.048924938283108,111.5531422768679,3.565560692839512,17.46586128826641,22.909134331013384,3.600710680315182,17.506237500230974,22.846752769505574,107.4978063764666,197.27574084989843,136.88381349630373,193.16319270274656,138.38661046907967,135.80282666370624,17,-23,111,4,18,23
-70.0,23.33333333333333,-38.888888888888886,21.31877046154733,-18.46259679714933,117.00095856366515,3.318657424500464,20.145777211293186,18.524196058299697,3.3475308765376486,20.194258750649485,18.723854702080423,112.66272354308354,191.09797122800785,147.54470863139747,192.38731552579006,148.36420163524554,133.40978942145136,22,-20,117,3,21,18
-70.0,23.33333333333333,-23.333333333333336,25.024030172226077,-14.447630556144034,122.15994912756297,2.853723748050223,22.829198040778547,14.066150797315778,2.798461517831973,22.832648610794276,14.17486253845037,117.15529648422097,192.31238931200093,157.97877950988774,191.7185462030128,159.78045837870323,131.63659136493908,24,-13,122,3,23,14
-70.0,23.33333333333333,-7.777777777777779,28.923331876184648,-10.019336066745652,126.9888452703195,2.1567322429709512,25.500080062893815,9.510582269746532,2.3154010960370615,25.455942091774258,9.758716847604338,120.75119754541043,190.4023843190106,170.79595233663548,193.65378173164294,168.54614938338707,130.50763340066274,30,-13,127,2,26,10
-70.0,23.33333333333333,7.7777777777777715,33.000578144095954,-5.196243456792843,131.44797019885706,1.2115489263005754,28.141105921270736,4.831207430920024,1.2823992179473265,28.185501249759653,4.972236375344183,123.79424590163939,191.1312622663789,183.401441298719,193.68593600716164,179.4885180015889,128.39023799981445,36,-7,131,2,28,5
-70.0,23.33333333333333,23.33333333333333,37.23804366832829,0.0,135.49955973735769,0.0,30.733368321193574,0.0,0.10109213719183768,30.57717425170035,-0.034434830190179344,124.10620820963648,189.99368687931496,193.19042708947407,193.24297726705623,192.23418175047686,125.56743395417998,37,0,136,0,32,0
-70.0,23.33333333333333,38.888888888888886,41.61647731065045,5.544757933391072,139.10807134718385,-1.4978216670677291,33.25603578030003,-5.012469843622729,-1.534394898243119,33.25759540817357,-5.0296729909307905,127.29481326708486,192.04566271370243,205.67900694715695,195.33781477672989,202.86126575232782,126.13849528168524,42,9,141,-2,34,-5
-70.0,23.33333333333333,54.44444444444444,46.115217093586494,11.410557001165792,142.24047895354317,-3.302889932126077,35.686024315791435,-10.236354218317002,-3.2093555098781574,35.65354117303031,-10.25401894780997,129.61960362816455,193.9550557091357,216.1471690988373,197.22917088637033,212.87061593075526,123.04474962932053,48,10,141,-3,36,-10
-70.0,23.33333333333333,70.0,50.712317372167746,17.567262051630472,144.86655117538177,-5.436063403185857,37.99771687915461,-15.701345376699951,-5.466492027217264,38.056005816864676,-15.760673414993516,129.8086235275339,196.96298477792945,225.89337123212235,197.2875184516771,224.45240377041668,121.88248476770754,49,20,146,-5,37,-16
-70.0,38.888888888888886,-70.0,17.60841812477318,-30.498674833023813,108.852827957302,4.923226812750772,17.0299891458273,32.04144363610486,4.97364759839712,17.17297876145622,32.182657652404174,101.63021001021517,210.9232962512012,129.3435082498432,205.12338167888296,134.55974737308867,140.388725236132,18,-30,109,5,17,31
-70.0,38.888888888888886,-54.44444444444444,21.105843924071664,-27.417295509833252,114.6418276429053,4.918372119668186,19.72252942058931,27.755491833269602,4.893867553996868,19.7447961300241,27.765855859559156,108.1288029998441,206.76159560283295,137.59372863946675,202.87208566324546,142.57832022546307,139.88988278506793,19,-27,116,3,18,27
-70.0,38.888888888888886,-38.888888888888886,24.82394964841862,-23.886856686440325,120.18812471686029,4.708199587242101,22.44043273969515,23.41609301717771,4.794362053963551,22.270245352542826,23.610477375028278,110.85579935494147,205.98550065890066,148.91300165441467,205.30676474149934,152.2513478851231,135.50999804048428,25,-23,120,4,22,24
-70.0,38.888888888888886,-23.333333333333336,28.749726448388287,-19.91839476492612,125.44882040963627,4.278830652681017,25.16911131837021,18.999530193140973,4.290357517671851,25.238172128309582,18.979698385109188,115.15715455284591,203.72906673977258,159.60577309711599,204.08728420778175,161.79618666238102,133.96857799534808,29,-20,126,4,25,19
-70.0,38.888888888888886,-7.777777777777779,32.868367035095616,-15.526276818165712,130.3822009875433,3.613877594209558,27.8929179037865,14.479657606954339,3.7372765061059816,27.90734134717911,14.330340021182245,119.36254705679981,203.91545021909923,171.52130561029696,205.0879447099908,170.5069188187929,130.9832869396474,34,-18,130,4,27,15
-70.0,38.888888888888886,7.7777777777777715,37.16333982453315,-10.72813212583987,134.94806985752734,2.6942051114612835,30.594821989062925,9.827752723817888,2.3667750124885463,30.697444176083064,9.827563376687252,123.37340372432188,204.3605628724975,182.7717917051047,204.59485254131422,181.15793478853823,129.8074306498993,37,-13,133,4,30,10
-70.0,38.888888888888886,23.33333333333333,41.616477310650424,-5.544757933391075,139.10807134718388,1.497821667067728,33.25603578030003,5.0124698436227275,1.6535653453653352,33.39608769050496,5.014516325905136,125.05674883328894,201.45754117746256,195.51187773062546,205.24180697916495,191.99006200412833,128.48332651201923,44,-2,137,1,33,4
-70.0,38.888888888888886,38.888888888888886,46.20807813634744,0.0,142.82600356181024,0.0,35.85559637472585,0.0,-0.1700366719555243,35.94376865429895,0.07963198241860561,127.36145234963026,202.2189875419822,203.70168501474836,204.62904848585984,203.26184742847212,127.72553913928402,43,4,143,-1,35,0
-70.0,38.888888888888886,54.44444444444444,50.91702221971036,5.879391296976788,146.06811779068585,-1.8262213714129973,38.36992256674299,-5.24540649922502,-1.6949447852420694,38.376168068075685,-5.322010522724591,128.2650547820859,203.09436663761494,218.1733110115944,205.94101281106418,213.11717274543125,127.17505270193926,52,7,144,-1,37,-6
-70.0,38.888888888888886,70.0,55.72089818527968,12.063928337534605,148.80340202547688,-4.008939689418224,40.77238543053438,-10.76033509449395,-3.9393537855690397,40.82036629037724,-10.690524815051951,128.55996748213295,207.34158446484432,227.00774775885654,210.27164418195733,222.7232243215634,124.86930571747583,57,6,148,-3,40,-9
-70.0,54.44444444444444,-70.0,20.810604764551243,-36.0450247884377,111.38668853627988,6.448655423159229,19.140359147305237,36.95180690756461,6.34835174706337,19.139919657016268,36.93825543185054,97.09416833512587,226.70012173666743,135.469526552633,215.155142707615,136.62874494133607,140.51761029811337,17,-53,103,9,11,38
-70.0,54.44444444444444,-54.44444444444444,24.52622760442388,-33.04052292244701,117.26595371928299,6.492498145966878,21.86628701496482,32.72657237857516,6.535989726910783,21.823561830863824,32.725585966638434,101.06951699850465,221.5417729228202,143.43355613968512,215.20078204949624,148.89369611687076,137.83797211274396,24,-33,119,5,23,34
-70.0,54.44444444444444,-38.888888888888886,28.462235238066555,-29.578822517585124,122.90682162005187,6.333117776616331,24.624758459293297,28.4466443679437,6.29522108194739,24.64857695105178,28.18433159167153,108.03410775848732,217.28306590612797,153.44136487597189,213.03969341429055,154.65838326072497,136.86332269482483,28,-28,123,6,24,28
-70.0,54.44444444444444,-23.333333333333336,32.605214635044035,-25.669949245265727,128.26607115987812,5.954910415816048,27.40180466195817,24.0872208369257,6.032066442430989,27.48540877313673,24.119455698613233,112.08995035675292,216.0108526807547,162.892307940127,215.42578112807143,166.1549940808604,132.3915982004257,33,-24,128,5,28,24
-70.0,54.44444444444444,-7.777777777777779,36.939946511160514,-21.327288062068902,133.30158685108356,5.339215208359055,30.182359765512096,19.620460262841323,5.250324166856352,30.21169063129456,19.7352204256723,116.66760617033131,214.47308423650395,173.02090302164015,215.5395776080295,175.15338025827242,131.0031441092388,37,-22,134,5,31,20
-70.0,54.44444444444444,7.7777777777777715,41.44947924366531,-16.567523999376903,137.9726927611662,4.463877215434762,32.949902441689225,15.015137785864324,4.346803978954597,33.047334878770506,14.847411867414584,119.10811612990469,213.9017132512281,186.3460820317341,214.2938151539712,185.1332578238973,130.84380625430703,42,-14,137,5,33,14
